"firebase_id","role","sport","status","tested_skill","version","question_en","question_fr","question_es","question_it","answer_1_emoji","answer_1_score","answer_1_order","answer_1_text_en","answer_1_text_fr","answer_1_text_es","answer_1_text_it","answer_2_emoji","answer_2_score","answer_2_order","answer_2_text_en","answer_2_text_fr","answer_2_text_es","answer_2_text_it","answer_3_emoji","answer_3_score","answer_3_order","answer_3_text_en","answer_3_text_fr","answer_3_text_es","answer_3_text_it","answer_4_emoji","answer_4_score","answer_4_order","answer_4_text_en","answer_4_text_fr","answer_4_text_es","answer_4_text_it","answer_5_emoji","answer_5_score","answer_5_order","answer_5_text_en","answer_5_text_fr","answer_5_text_es","answer_5_text_it","answer_6_emoji","answer_6_score","answer_6_order","answer_6_text_en","answer_6_text_fr","answer_6_text_es","answer_6_text_it"
"jIxmUYvsxECcWvLSDvTK","forward","soccer","published","pace",1,"Your teammate starts a counter, you want the ball...","Ton coéquipier déclenche un contre, tu veux être servi…","Tu compañero inicia un contraataque, quieres el balón...","Il tuo compagno avvia un contropiede, vuoi la palla...","😩",0,1,"I stay static","Je reste statique","Me quedo estático","Rimango statico","😵‍💫",2,2,"I start but I'm off tempo","Je pars mais je suis hors tempo","Salgo pero estoy fuera de tiempo","Parto ma sono fuori tempo","😅",4,3,"I run down the middle without conviction","Je cours dans l’axe sans conviction","Corro por el centro sin convicción","Corro nell'asse senza convinzione","💪",6,4,"I make an average run","Je propose un appel moyen","Hago un pase medio","Propongo un movimento medio","🦾",8,5,"I make a sharp run","Je déclenche un appel tranchant","Inicio un pase decisivo","Avvio un movimento deciso","😎",10,6,"I start at the right time and get found","Je pars dans le bon timing et je suis trouvé","Salgo en el momento justo y me encuentran","Parto al momento giusto e vengo trovato"
"kF1vioUc3SdcENYyOphb","forward","soccer","published","dribbling",1,"You receive the ball under pressure, you need to get out of it...","Tu reçois le ballon serré, tu dois t’en sortir…","Recibes el balón presionado, debes salir de ahí...","Ricevi la palla sotto pressione, devi uscirne...","😩",0,1,"I lose the ball immediately","Je perds le ballon direct","Pierdo el balón directo","Perdo subito la palla","😵‍💫",2,2,"I keep it for a moment then lose it","Je le garde un instant puis le perds","Lo mantengo un instante y luego lo pierdo","La tengo un attimo poi la perdo","😅",4,3,"I turn around but it's risky","Je me retourne mais c’est risqué","Me doy la vuelta pero es arriesgado","Mi giro ma è rischioso","💪",6,4,"I protect myself and play it back","Je me protège et joue en retrait","Me protejo y juego hacia atrás","Mi proteggo e gioco all'indietro","🦾",8,5,"I manage under pressure","Je m’en sors sous pression","Me las arreglo bajo presión","Me la cavo sotto pressione","😎",10,6,"I turn around and move forward with the ball at my feet","Je me retourne et j’avance balle au pied","Me doy la vuelta y avanzo con el balón","Mi giro e avanzo palla al piede"
"kKN7DLzFhJSCOWOPWE13","goalkeeper","soccer","published","meta",1,"Regarding concentration, on the field, you're...","Niveau concentration, sur le terrain, tu es…","En cuanto a concentración, en el campo, eres...","Livello di concentrazione, in campo, sei...","😩",0,1,"Always daydreaming","Toujours ailleurs","Siempre en otro lado","Sempre altrove","😵‍💫",2,2,"I often drift off","Je décroche souvent","Me desconcentro a menudo","Mi distraggo spesso","😅",4,3,"It depends on the moment","Ça dépend du moment","Depende del momento","Dipende dal momento","💪",6,4,"Rather focused","Plutôt concentré","Más bien concentrado","Piuttosto concentrato","🦾",8,5,"Focused almost the whole game","Focus quasi tout le match","Casi todo el partido enfocado","Quasi tutto il match concentrato","😎",10,6,"Nothing distracts me","Rien ne me déconcentre","Nada me desconcentra","Niente mi distrae"
"laIoNIGkEAcxB4uYSCd6","goalkeeper","soccer","published","footwork",1,"After a play, the opposing defenders pushed up. You restart...","Après une action, les défenseurs adverses sont montés. Tu relances…","Después de una jugada, los defensores rivales subieron. Tú reinicias...","Dopo un'azione, i difensori avversari sono saliti. Tu riparti...","😩",0,1,"Directly to an opponent's feet","Direct dans les pieds d’un adversaire","Directo a los pies de un rival","Diretto nei piedi di un avversario","😵‍💫",2,2,"Too slowly, they have time to come back","Trop lentement, ils ont le temps de revenir","Demasiado lento, tienen tiempo de volver","Troppo lentamente, hanno il tempo di tornare","😅",4,3,"In the air, but it's imprecise","En hauteur, mais c’est imprécis","En alto, pero es impreciso","In alto, ma è impreciso","💪",6,4,"Long, towards a teammate in a duel","Long, vers un partenaire en duel","Largo, hacia un compañero en duelo","Lungo, verso un compagno in duello","🦾",8,5,"On the ground into open space","À ras de terre dans l’espace libre","A ras de suelo en el espacio libre","Rasoterra nello spazio libero","😎",10,6,"Quick and accurate, into a teammate's run","Vite et juste, dans la course d’un coéquipier","Rápido y preciso, en la carrera de un compañero","Veloce e preciso, nella corsa di un compagno"
"mWLUjZFWxEcibCTkf9IH","midfielder","soccer","published","meta",1,"Among your friends who also play, what level are you at?","Parmi tes potes qui jouent aussi, tu es à quel niveau ?","Entre tus amigos que también juegan, ¿en qué nivel estás?","Tra i tuoi amici che giocano anche, a che livello sei?","😩",0,1,"I'm at the bottom of the pack","Je suis en bas du panier","Estoy en el fondo del barril","Sono in fondo al gruppo","😵‍💫",2,2,"I'm not very good","Je suis pas très bon","No soy muy bueno","Non sono molto bravo","😅",4,3,"I manage","Je me débrouille","Me las arreglo","Me la cavo","💪",6,4,"I'm in the higher average","Je suis dans la moyenne haute","Estoy en la media alta","Sono nella media alta","🦾",8,5,"I'm often among the best","Je suis souvent parmi les meilleurs","A menudo estoy entre los mejores","Sono spesso tra i migliori","😎",10,6,"I'm above the rest","Je suis au-dessus du lot","Estoy por encima del promedio","Sono al di sopra della media"
"mibqRK8VKBqghxHqCtDI","midfielder","soccer","published","shooting",1,"You win the ball back with a press and can shoot quickly...","Tu grattes un ballon au pressing et tu peux frapper vite…","Ganas el balón presionando y puedes disparar rápido...","Recuperi palla con il pressing e puoi tirare veloce...","😩",0,1,"I rush and miss the ball","Je me précipite et je rate le ballon","Me apresuro y fallo el balón","Mi precipito e manco il pallone","😵‍💫",2,2,"I shoot off-balance","Je frappe en déséquilibre","Golpeo desequilibrado","Colpisco in modo sbilanciato","😅",4,3,"I shoot quickly but without power","Je tire vite mais sans puissance","Tiro rápido pero sin potencia","Tiro veloce ma senza potenza","💪",6,4,"I aim despite the pressure","Je cadre malgré la pression","Apunto a pesar de la presión","Inquadro nonostante la pressione","🦾",8,5,"I strike well, the goalkeeper has to intervene","Je frappe bien, le gardien doit intervenir","Golpeo bien, el portero debe intervenir","Colpisco bene, il portiere deve intervenire","😎",10,6,"I unleash a quick and effective shot","Je déclenche une frappe rapide et efficace","Lanzo un tiro rápido y eficaz","Scateno un tiro rapido ed efficace"
"n5eka3nG30SNQtyow1ad","midfielder","soccer","published","meta",1,"In your team, you're more like...","Dans ton équipe, tu es plutôt…","En tu equipo, eres más bien...","Nella tua squadra, sei piuttosto...","😩",0,1,"The one picked last","Celui qu’on prend en dernier","El que eligen de último","Quello che si sceglie per ultimo","😵‍💫",2,2,"Often struggling","Souvent en galère","A menudo en apuros","Spesso in difficoltà","😅",4,3,"Decent, nothing more","Correct sans plus","Correcto sin más","Corretto senza più","💪",6,4,"Pretty reliable","Plutôt fiable","Bastante confiable","Piuttosto affidabile","🦾",8,5,"One of the good ones","L’un des bons","Uno de los buenos","Uno dei buoni","😎",10,6,"One of the best","L’un des meilleurs","Uno de los mejores","Uno dei migliori"
"o1N3lps9Eos3O7APn4dM","forward","soccer","published","defence",1,"You're defending against an opponent setting up from deep...","Tu défends sur un relanceur adverse en position basse…","Estás defendiendo a un rival que se está armando desde el fondo...","Stai difendendo contro un avversario che imposta il gioco dal basso...","😩",0,1,"I don't defend","Je ne défends pas","No defiendo","Non difendo","😵‍💫",2,2,"I'm too far to intervene","Je suis trop loin pour intervenir","Estoy demasiado lejos para intervenir","Sono troppo lontano per intervenire","😅",4,3,"I approach but too late","Je m’approche mais trop tard","Me acerco pero demasiado tarde","Mi avvicino ma troppo tardi","💪",6,4,"I force a pass backward","Je force une passe vers l’arrière","Fuerzo un pase hacia atrás","Forzo un passaggio all'indietro","🦾",8,5,"I block his passing option","Je coupe sa solution de passe","Corto su opción de pase","Taglio la sua opzione di passaggio","😎",10,6,"I completely prevent him from counterattacking","Je l’empêche totalement de relancer","Le impido totalmente relanzar","Gli impedisco totalmente di rilanciare"
"oIr9xx2Xw26C9enxuXJN","midfielder","soccer","published","physicality",1,"You need to keep up the effort during an intense phase...","Tu dois enchaîner les efforts dans une phase intense…","Necesitas mantener el esfuerzo durante una fase intensa...","Devi mantenere lo sforzo durante una fase intensa...","😩",0,1,"I walk, I'm done","Je marche, je suis cuit","Camino, estoy agotado","Cammino, sono cotto","😵‍💫",2,2,"I come back slowly","Je reviens lentement","Regreso lentamente","Rientro lentamente","😅",4,3,"I make the effort but I'm late","Je fais les efforts mais je suis en retard","Hago los esfuerzos pero llego tarde","Faccio gli sforzi ma sono in ritardo","💪",6,4,"I keep up the pace but I'm exhausted","Je tiens le rythme mais je suis à bout","Mantengo el ritmo pero estoy al límite","Tengo il ritmo ma sono allo stremo","🦾",8,5,"I stay clear-headed and defensive","Je reste lucide et défensif","Me mantengo lúcido y defensivo","Rimango lucido e difensivo","😎",10,6,"I keep up the action without dropping intensity","Je poursuis l’action sans baisser d’intensité","Sigo la acción sin bajar la intensidad","Proseguo l'azione senza calare d'intensità"
"oi8Fe1G0E6ikptKGPk52","forward","soccer","published","physicality",1,"You're playing as a pivot with a defender on your back...","Tu joues en pivot avec un défenseur dans ton dos…","Estás jugando de pívot con un defensor detrás de ti...","Stai giocando come pivot con un difensore alle spalle...","😩",0,1,"I get pushed and fall","Je me fais bouger et je tombe","Me mueven y caigo","Mi faccio spostare e cado","😵‍💫",2,2,"I lose the ball while pivoting","Je perds le ballon en pivot","Pierdo el balón en el pivote","Perdo il pallone in sponda","😅",4,3,"I hold it a bit then lose it","Je garde un peu puis je le perds","Lo mantengo un poco y luego lo pierdo","Tengo un po' poi lo perdo","💪",6,4,"I hold with my back to the goal then pass it off","Je garde dos au but puis je décale","Mantengo de espaldas al arco y luego abro","Tengo spalle alla porta poi la sposto","🦾",8,5,"I turn and make a play","Je me retourne et je fais jouer","Me doy vuelta y hago jugar","Mi giro e faccio giocare","😎",10,6,"I hold perfectly and create a play","Je tiens parfaitement et je crée du jeu","Aguanto perfectamente y creo juego","Tengo perfettamente e creo gioco"
"ovnfwFC3rdgmtFfcuBZu","midfielder","soccer","published","meta",1,"When you talk about your level, you're more like...","Quand tu parles de ton niveau, tu plutôt…","Cuando hablas de tu nivel, eres más bien...","Quando parli del tuo livello, sei piuttosto...","😩",0,1,"I clearly overestimate myself","Je me surestime clairement","Claramente me sobrevaloro","Mi sopravvaluto chiaramente","😵‍💫",2,2,"I brag a little","Je me vante un peu","Presumo un poco","Mi vanto un po'","😅",4,3,"I often see the bright side","Je vois souvent le bon côté","Veo a menudo el lado bueno","Vedo spesso il lato positivo","💪",6,4,"I try to be honest","J’essaie d’être honnête","Intento ser honesto","Cerco di essere onesto","🦾",8,5,"I'm quite objective","Je suis plutôt objectif","Soy bastante objetivo","Sono piuttosto obiettivo","😎",10,6,"I'm super clear-headed (even about my flaws)","Je suis super lucide (même sur mes défauts)","Soy súper lúcido (incluso sobre mis defectos)","Sono super lucido (anche sui miei difetti)"
"p1dKuMzKLeFUcqonHNGb","midfielder","soccer","published","defence",1,"You lose the ball and need to get it back quickly…","Tu perds la balle et dois vite la récupérer…","Pierdes el balón y tienes que recuperarlo rápido…","Perdi la palla e devi recuperarla in fretta...","😩",0,1,"I let the play go","Je laisse filer l’action","Dejo que la jugada siga","Lascio scorrere l'azione","😵‍💫",2,2,"I run but can't catch up","Je cours sans réussir à revenir","Corro sin lograr alcanzarlo","Corro senza riuscire a tornare","😅",4,3,"I come back too late","Je reviens trop tard","Llego tarde","Torno troppo tardi","💪",6,4,"I catch up to him and slow him down","Je le rattrape et je le ralentis","Lo alcanzo y lo ralentizo","Lo raggiungo e lo rallento","🦾",8,5,"I recover with a last-ditch tackle","Je récupère en taclant de justesse","Recupero con una barrida justo a tiempo","Recupero con un tackle all'ultimo momento","😎",10,6,"I recover the ball immediately","Je récupère le ballon immédiatement","Recupero el balón inmediatamente","Recupero subito il pallone"
"pbONcFaJc4Kjmh3IVHlv","goalkeeper","soccer","published","meta",1,"What's most important to you is to…","Le plus important pour toi, c'est de…","Lo más importante para ti es...","La cosa più importante per te è…","😩",0,1,"Laugh, not take myself seriously","Rigoler, ne pas me prendre au sérieux","Reír, no tomarme en serio","Ridere, non prendermi sul serio","😵‍💫",2,2,"Blow off some steam","Me défouler un peu","Desahogarme un poco","Sfogarmi un po’","😅",4,3,"Have a good time with friends","Passer un bon moment entre potes","Pasar un buen rato entre amigos","Passare un bel momento con gli amici","💪",6,4,"Be useful to the team","Être utile à l’équipe","Ser útil para el equipo","Essere utile alla squadra","🦾",8,5,"Win if possible","Gagner si possible","Ganar si es posible","Vincere se possibile","😎",10,6,"Win no matter how","Gagner, peu importe comment","Ganar, sin importar cómo","Vincere, a qualunque costo"
"raszB8rjPqeW4h0nhInX","goalkeeper","soccer","published","meta",1,"Do you play soccer often?","Tu joues souvent au foot ?","¿Juegas seguido al fútbol?","Giochi spesso a calcio?","😩",0,1,"Very rarely, almost never","Très rarement, presque jamais","Muy raramente, casi nunca","Molto raramente, quasi mai","😵‍💫",2,2,"Once every 2-3 months","Une fois tous les 2-3 mois","Una vez cada 2-3 meses","Una volta ogni 2-3 mesi","😅",4,3,"About once a month","Environ une fois par mois","Aproximadamente una vez al mes","Circa una volta al mese","💪",6,4,"About twice a month","Environ 2 fois par mois","Aproximadamente 2 veces al mes","Circa 2 volte al mese","🦾",8,5,"Almost every week","Presque toutes les semaines","Casi todas las semanas","Quasi tutte le settimane","😎",10,6,"Every week, or more","Toutes les semaines, voire plus","Todas las semanas, incluso más","Tutte le settimane, se non di più"
"tk6uUnw7oQmahQ1o06fu","goalkeeper","soccer","published","meta",1,"Among your friends who also play, what level are you at?","Parmi tes potes qui jouent aussi, tu es à quel niveau ?","Entre tus amigos que también juegan, ¿en qué nivel estás?","Tra i tuoi amici che giocano anche, a che livello sei?","😩",0,1,"I'm at the bottom of the pack","Je suis en bas du panier","Estoy en el fondo del barril","Sono in fondo al gruppo","😵‍💫",2,2,"I'm not very good","Je suis pas très bon","No soy muy bueno","Non sono molto bravo","😅",4,3,"I manage","Je me débrouille","Me las arreglo","Me la cavo","💪",6,4,"I'm in the higher average","Je suis dans la moyenne haute","Estoy en la media alta","Sono nella media alta","🦾",8,5,"I'm often among the best","Je suis souvent parmi les meilleurs","A menudo estoy entre los mejores","Sono spesso tra i migliori","😎",10,6,"I'm above the rest","Je suis au-dessus du lot","Estoy por encima del promedio","Sono al di sopra della media"
"u36Eyc5VcCJIVjiQ2bol","defender","soccer","published","meta",1,"What kind of games do you usually play in?","Tu joues le plus souvent dans quel genre de matchs ?","¿En qué tipo de partidas juegas más seguido?","In che tipo di partite giochi più spesso?","😩",0,1,"Scrappy games","Des matchs à l’arrache","Partidas improvisadas","Partite improvvisate","😵‍💫",2,2,"Chill games","Des matchs tranquilles","Partidas tranquilas","Partite tranquille","😅",4,3,"Five-a-side with friends","Du five entre potes","Un five entre amigos","Partite tra amici","💪",6,4,"Well-organized games","Des bons matchs organisés","Buenas partidas organizadas","Buone partite organizzate","🦾",8,5,"In tournaments or leagues","En tournoi ou ligue","En torneo o liga","In torneo o lega","😎",10,6,"Very serious games","Des matchs très sérieux","Partidas muy serias","Partite molto serie"
"uyENiXqQuCecACit3ZHl","forward","soccer","published","meta",1,"Among your friends who also play, what level are you at?","Parmi tes potes qui jouent aussi, tu es à quel niveau ?","Entre tus amigos que también juegan, ¿en qué nivel estás?","Tra i tuoi amici che giocano anche, a che livello sei?","😩",0,1,"I'm at the bottom of the pack","Je suis en bas du panier","Estoy en el fondo del barril","Sono in fondo al gruppo","😵‍💫",2,2,"I'm not very good","Je suis pas très bon","No soy muy bueno","Non sono molto bravo","😅",4,3,"I manage","Je me débrouille","Me las arreglo","Me la cavo","💪",6,4,"I'm in the higher average","Je suis dans la moyenne haute","Estoy en la media alta","Sono nella media alta","🦾",8,5,"I'm often among the best","Je suis souvent parmi les meilleurs","A menudo estoy entre los mejores","Sono spesso tra i migliori","😎",10,6,"I'm above the rest","Je suis au-dessus du lot","Estoy por encima del promedio","Sono al di sopra della media"
"v87Psb9lHsGBE1SagljC","defender","soccer","published","pace",1,"The opponent's counter-attacking, you gotta get back fast…","L’adversaire contre-attaque, tu dois revenir très vite…","El rival contraataca, tienes que regresar rápido…","L'avversario sta contrattaccando, devi tornare subito...","😩",0,1,"I hardly move","Je ne bouge presque pas","Casi no me muevo","Non mi muovo quasi","😵‍💫",2,2,"I take a few steps without conviction","Je fais quelques pas sans conviction","Doy unos pasos sin convicción","Faccio qualche passo senza convinzione","😅",4,3,"I get back but too late","Je reviens mais trop tard","Regreso pero demasiado tarde","Torno ma troppo tardi","💪",6,4,"I get back just in time to disrupt","Je reviens juste à temps pour gêner","Regreso justo a tiempo para molestar","Torno giusto in tempo per disturbare","🦾",8,5,"I'm present in the duel in the box","Je suis présent au duel dans la surface","Estoy presente en el duelo en el área","Sono presente nel duello in area","😎",10,6,"I got back before him and intercept","Je suis revenu avant lui et j’intercepte","Regresé antes que él e intercepto","Sono tornato prima di lui e intercetto"
"vAXZOF9zN6Cm75NEg14A","defender","soccer","published","meta",1,"When you play, your team usually...","Quand tu joues, ton équipe a l’habitude de…","Cuando juegas, tu equipo suele...","Quando giochi, la tua squadra è solita...","😩",0,1,"Getting thrashed every time","Se faire éclater à chaque fois","Ser aplastado cada vez","Essere sconfitti ogni volta","😵‍💫",2,2,"Lose often","Perdre souvent","Perder a menudo","Perdere spesso","😅",4,3,"Win/lose, it depends","Perdre/gagner, ça dépend","Perder/ganar, depende","Perdere/vincere, dipende","💪",6,4,"Win a bit more than they lose","Gagner un peu plus qu’elle perd","Ganar un poco más de lo que pierde","Vincere un po' più di quanto perde","🦾",8,5,"Win often","Gagner souvent","Ganar a menudo","Vincere spesso","😎",10,6,"Win almost all the time","Gagner presque tout le temps","Ganar casi todo el tiempo","Vincere quasi sempre"
"wcM9PMr0BBi8bwZOr3JX","forward","soccer","published","shooting",1,"You're back to goal, you turn to shoot...","Tu es dos au but, tu te retournes pour frapper…","Estás de espaldas al arco, te das la vuelta para disparar...","Sei con le spalle alla porta, ti giri per tirare...","😩",0,1,"I miss my control","Je rate mon contrôle","Fallo mi control","Sbaglio il controllo","😵‍💫",2,2,"I turn too slowly","Je me retourne trop lentement","Me doy la vuelta demasiado lento","Mi giro troppo lentamente","😅",4,3,"I shoot off balance","Je frappe sans équilibre","Disparo sin equilibrio","Tiro senza equilibrio","💪",6,4,"I turn and shoot on target","Je me retourne et je tire cadré","Me doy la vuelta y tiro al arco","Mi giro e tiro in porta","🦾",8,5,"I turn quickly and shoot well","Je me retourne vite et frappe bien","Me doy la vuelta rápido y golpeo bien","Mi giro veloce e colpisco bene","😎",10,6,"I turn smoothly and score","Je me retourne fluide et je marque","Me doy la vuelta fluido y marco","Mi giro fluido e segno"
"xiSsklvfMfsa3xx1ECg2","midfielder","soccer","published","passing",1,"You’re under pressure with your back to the play when a passing option appears...","Tu es pressé dos au jeu quand une solution de passe se présente…","Estás presionado de espaldas al juego cuando aparece una opción de pase...","Sei sotto pressione con le spalle al gioco quando si apre una soluzione di passaggio...","😩",0,1,"I lose the ball without seeing the solution","Je perds la balle sans voir la solution","Pierdo la pelota sin ver la solución","Perdo la palla senza vedere la soluzione","😵‍💫",2,2,"I turn too slowly","Je me retourne trop lentement","Me doy la vuelta demasiado lento","Mi giro troppo lentamente","😅",4,3,"I panic and pass backwards","Je passe en panique en arrière","Pase hacia atrás en pánico","Passo all'indietro nel panico","💪",6,4,"I find a safe short pass","Je trouve une passe courte sécurisée","Encuentro un pase corto seguro","Trovo un passaggio corto sicuro","🦾",8,5,"I turn around and play it right","Je me retourne et joue juste","Me doy la vuelta y juego bien","Mi giro e gioco bene","😎",10,6,"I keep my cool and play at the right tempo","Je garde mon calme et joue dans le bon tempo","Mantengo la calma y juego al ritmo adecuado","Mantengo la calma e gioco al giusto ritmo"
"zjMvK7qMxSkboYEe90nu","forward","soccer","published","meta",1,"What kind of games do you usually play in?","Tu joues le plus souvent dans quel genre de matchs ?","¿En qué tipo de partidas juegas más seguido?","In che tipo di partite giochi più spesso?","😩",0,1,"Scrappy games","Des matchs à l’arrache","Partidas improvisadas","Partite improvvisate","😵‍💫",2,2,"Chill games","Des matchs tranquilles","Partidas tranquilas","Partite tranquille","😅",4,3,"Five-a-side with friends","Du five entre potes","Un five entre amigos","Partite tra amici","💪",6,4,"Well-organized games","Des bons matchs organisés","Buenas partidas organizadas","Buone partite organizzate","🦾",8,5,"In tournaments or leagues","En tournoi ou ligue","En torneo o liga","In torneo o lega","😎",10,6,"Very serious games","Des matchs très sérieux","Partidas muy serias","Partite molto serie"
